bucketID: 0
132192767, 1, 1, 2016-11-14 07:32:15, 2016-11-14 07:47:05, N, 1, None, None, None, None, 1, 2.60, 11.5, 0, 0.5, 2.45, 0, None, 0.3, 14.75, 1, None, None, None, 249, 163, None, None
132192768, 1, 1, 2016-11-14 07:32:15, 2016-11-14 07:50:50, N, 1, None, None, None, None, 1, 2.10, 13.5, 0, 0.5, 0, 0, None, 0.3, 14.3, 3, None, None, None, 87, 107, None, None
132192769, 1, 1, 2016-11-14 07:32:15, 2016-11-14 07:45:38, N, 1, None, None, None, None, 1, 2.00, 10.5, 0, 0.5, 0, 0, None, 0.3, 11.3, 1, None, None, None, 230, 141, None, None
132192770, 1, 2, 2016-11-14 07:32:15, 2016-11-14 08:15:48, N, 1, None, None, None, None, 1, 11.52, 39, 0, 0.5, 9.07, 5.54, None, 0.3, 54.41, 1, None, None, None, 138, 170, None, None
132192771, 1, 1, 2016-11-14 07:32:16, 2016-11-14 07:38:15, N, 1, None, None, None, None, 1, 1.00, 6, 0, 0.5, 1.35, 0, None, 0.3, 8.15, 1, None, None, None, 186, 230, None, None
132192772, 1, 1, 2016-11-14 07:32:16, 2016-11-14 07:53:53, N, 1, None, None, None, None, 1, 7.00, 24, 0, 0.5, 4.95, 0, None, 0.3, 29.75, 1, None, None, None, 140, 244, None, None
132192773, 1, 1, 2016-11-14 07:32:16, 2016-11-14 07:51:41, N, 1, None, None, None, None, 1, 3.30, 15.5, 0, 0.5, 1, 0, None, 0.3, 17.3, 1, None, None, None, 79, 163, None, None
132192774, 1, 1, 2016-11-14 07:32:16, 2016-11-14 07:42:54, Y, 1, None, None, None, None, 1, 1.80, 9, 0, 0.5, 1.95, 0, None, 0.3, 11.75, 1, None, None, None, 234, 161, None, None
132192775, 1, 1, 2016-11-14 07:32:16, 2016-11-14 07:52:28, N, 1, None, None, None, None, 1, 3.10, 14.5, 0, 0.5, 1, 0, None, 0.3, 16.3, 1, None, None, None, 114, 237, None, None
132192776, 1, 1, 2016-11-14 07:32:17, 2016-11-14 07:37:22, N, 1, None, None, None, None, 1, 0.90, 5.5, 0, 0.5, 1.58, 0, None, 0.3, 7.88, 1, None, None, None, 140, 237, None, None
132192777, 1, 2, 2016-11-14 07:32:17, 2016-11-14 07:36:24, N, 1, None, None, None, None, 3, 0.89, 5, 0, 0.5, 1, 0, None, 0.3, 6.8, 1, None, None, None, 186, 234, None, None
132192778, 1, 2, 2016-11-14 07:32:17, 2016-11-14 07:42:22, N, 1, None, None, None, None, 2, 2.13, 9.5, 0, 0.5, 2.06, 0, None, 0.3, 12.36, 1, None, None, None, 236, 162, None, None
132192779, 1, 1, 2016-11-14 07:32:18, 2016-11-14 07:39:05, N, 1, None, None, None, None, 1, 1.80, 8, 0, 0.5, 1.75, 0, None, 0.3, 10.55, 1, None, None, None, 13, 87, None, None
